Axial Position x, Normalized Nozzle Radius r
9.90,4.043566
9.91,4.045400
9.92,4.047230
9.93,4.049057
9.94,4.050880
9.95,4.052699
9.96,4.054515
9.97,4.056327
9.98,4.058135
9.99,4.059939
10.00,4.061740
